"Year","Month","CPC","HS Code","HS Description","Destination","Quantity","Sup. Unit","Gross Wt. (Kg)","Net.Wt. (Kg)","FOB Value (ETB)","FOB Value (USD)","Total tax (ETB)","Total tax (USD)"
"2017","01","1000 100","07011000","Seed potatoes","Djibouti","","","575950.0","564431.0","2815724.43","116271.051620975","0.0","0.0"
"2017","01","3052 505","61091000","-T-SHIRTS, SINGLETS AND OTHER VESTS, OF COTTON, KNITTED OR CROCHETED","Italy","78361.0","UN","9832.4","8376.8","2796127.75","115461.836568677","0.0","0.0"
"2017","01","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","India","","","3600.0","3352.0","2740150.49","113150.340877652","0.0","0.0"
"2017","01","1000 100","09093100","--NEITHER CRUSHED NOR GROUND","Egypt","","","45120.0","45000.0","2733805.9","112888.35069724","0.0","0.0"
"2017","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Jordan","","","164416.0","164000.0","2721461.88","112378.623192894","0.0","0.0"
"2017","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Italy","","","184368.0","184000.0","2695042.78","111287.686698132","0.0","0.0"
"2017","01","1000 100","12079990","--OTHER","United Kingdom","","","133342.0","133000.0","2678682.86","110612.128720026","0.0","0.0"
"2017","01","1000 101","63041900","--other","Italy","60020.0","M2","31428.0","30570.0","2667907.45","110167.174576432","0.0","0.0"
"2017","01","1000 100","26140000","Titanium ores and concentrates","Hong Kong","","","2750.0","2674.4","2654250.14","109603.216761848","0.0","0.0"
"2017","01","3052 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","China","","","6987.0","6576.0","2637661.62","108918.21909493","0.0","0.0"
"2017","01","3052 505","61099000","-T-SHIRTS, SINGLETS, ETC, OF OTHER TEXTILES, NES, KNITTED OR CROCHETED","Italy","71089.0","UN","9443.4","8035.4","2530536.83","104494.664056919","0.0","0.0"
"2017","01","3052 505","62104000","Men's or boys' garments made up of fabrics of 59.03, 59.06 or 59.07","Italy","","","5104.24","3965.3","2485306.42","102626.943167788","0.0","0.0"
"2017","01","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Italy","","","3576.0","3500.0","2475350.41","102215.824899141","0.0","0.0"
"2017","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Chile","","","18250.0","18000.0","2471906.09","102073.59695089","0.0","0.0"
"2017","01","3052 505","85171200","-- Telephone for cellular networks or for other wireless networks","Senegal","10040.0","UN","1851.55","1699.9","2456010.09","101417.195842573","0.0","0.0"
"2017","01","3052 506","62034200","--MEN'S OR BOYS' TROUSERS, BREECHES, ETC, OF COTTON","United States","12963.0","UN","10673.27","9703.34","2418804.46","99880.8460207541","0.0","0.0"
"2017","01","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","United Kingdom","","","5779.0","5630.0","2410312.4","99530.17933757","0.0","0.0"
"2017","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Czech Republic","","","171342.0","171000.0","2394530.64","98878.4955960507","0.0","0.0"
"2017","01","3052 505","64052000","-With upper of textile materials","Haiti","50010.0","2UN","14907.94","14071.17","2356227.15","97296.8113177161","0.0","0.0"
"2017","01","1000 100","25232100","--White cement,whether or not artificially coloured","Kenya","","","1400070.0","1400000.0","2350220.76","97048.7865911822","0.0","0.0"
"2017","01","1000 100","07139000","Dried leguminous vegetables, shelled, nes","Thailand","","","96192.0","96000.0","2340565.68","96650.0947685294","0.0","0.0"
"2017","01","1000 100","02021000","Frozen bovine carcasses and half carcasses","Bahrain","","","30354.0","30266.0","2323669.06","95952.3745813874","0.0","0.0"
"2017","01","1000 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Italy","","","3673.5","3362.5","2259071.04","93284.8977367045","0.0","0.0"
"2017","01","1000 100","61091000","-T-SHIRTS, SINGLETS AND OTHER VESTS, OF COTTON, KNITTED OR CROCHETED","Italy","38682.0","UN","4530.8","4402.0","2244780.95","92694.810235827","0.0","0.0"
"2017","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Djibouti","","","181137.0","178870.0","2234222.85","92258.8295776916","0.0","0.0"
"2017","01","1000 100","09103000","Turmeric (curcuma)","India","","","85842.0","85500.0","2222244.64","91764.2076401191","0.0","0.0"
"2017","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Spain","1840115.0","UN","7680.0","5760.0","2217472.37","91567.1440192593","0.0","0.0"
"2017","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","United Kingdom","","","160360.0","160000.0","2183610.89","90168.8857781136","0.0","0.0"
"2017","01","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","Germany","1483400.0","UN","8700.0","4622.0","2158853.3","89146.5588081051","0.0","0.0"
"2017","01","3052 505","52094200","--Denim","Peru","","","51677.0","50938.0","2127834.34","87865.6781008304","0.0","0.0"
"2017","01","3052 505","62029300","--WOMAN'S OR GIRLS' ANORAKS, WIND-CHEATERS, ETC, OF MAN-MADE FIBRES","Germany","4684.0","UN","951.8","818.98","2115747.16","87366.5564130834","0.0","0.0"
"2017","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Syrian Arab Republic","","","120456.0","120000.0","2089600.87","86286.8851917463","0.0","0.0"
"2017","01","1071 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Canada","","","19440.0","19200.0","2087888.85","86216.1899334762","0.0","0.0"
"2017","01","1000 100","39159000","-Waste, parings and scrap, of other plastics, nes","China","","","293280.2","287042.9","2084535.45","86077.7163881422","0.0","0.0"
"2017","01","1000 100","12074010","---STERALIZED","Turkey","","","76152.0","76000.0","2065816.8","85304.7582473397","0.0","0.0"
"2017","01","1000 100","12019000","-OTHER","United Arab Emirates","","","220440.0","220000.0","2050327.18","84665.137982153","0.0","0.0"
"2017","01","1071 100","07061000","Carrots and turnips, fresh or chilled","Somalia","","","443153.0","438185.0","1988456.79","82110.2944637836","0.0","0.0"
"2017","01","1000 100","12019000","-OTHER","South Africa","","","220440.0","220000.0","1943498.7","80253.8186142735","0.0","0.0"
"2017","01","1071 100","01061300","--CAMELS & OTHER CAMELIDS (CAMELIDAE)","Jordan","191.0","UN","62075.0","62075.0","1922748.38","79396.9657553196","0.0","0.0"
"2017","01","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","United Arab Emirates","","","16128.0","16000.0","1883472.22","77775.1165508385","0.0","0.0"
"2017","01","1000 100","07019000","Other potatoes, fresh or chilled","Djibouti","","","803090.0","787901.0","1850923.42","76431.0634309098","0.0","0.0"
"2017","01","1071 100","07135000","Dried broad beans and horse beans, shelled","Sudan","","","160320.0","160000.0","1850130.4","76398.3168778828","0.0","0.0"
"2017","01","1071 100","07082000","Beans, fresh or chilled","Netherlands","","","105865.66","88565.74","1807519.55","74638.7667290198","0.0","0.0"
"2017","01","1000 100","71179010","---IMITATION JEWELERY ;HAND MADE;NES","United States","","","706.72","661.49","1792654.33","74024.9301107904","0.0","0.0"
"2017","01","1000 100","42022110","---hand made hand bags with outer surface of leather or composition leather.","United States","4270.0","UN","1507.26","1384.01","1790251.34","73925.7022988079","0.0","0.0"
"2017","01","1071 100","06031100","--Roses","Japan","","","22006.0","19362.28","1774571.61","73278.2317307335","0.0","0.0"
"2017","01","1000 100","12074090","--OTHER","Jordan","","","76152.0","76000.0","1732336.89","71534.2132973254","0.0","0.0"
"2017","01","1000 100","12079990","--OTHER","Yemen","","","80160.0","80000.0","1723672.4","71176.4263799248","0.0","0.0"
"2017","01","1000 100","40170000","Hard rubber (eg. ebonite) in all forms; articles of hard rubber.","Sudan","","","237100.0","237100.0","1722971.9","71147.5002993777","0.0","0.0"
"2017","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Germany","","","116232.0","116000.0","1719277.03","70994.926270497","0.0","0.0"
"2017","01","1000 100","12074090","--OTHER","United States","","","38076.0","38000.0","1719264.4","70994.4047338842","0.0","0.0"
"2017","01","1000 100","62042900","--WOMEN'S OR GIRLS' ENSEMBLES OF OTHER TEXTILES, NES","United States","1772.0","UN","352.0","328.0","1705557.7","70428.4074344776","0.0","0.0"
"2017","01","1000 100","02042100","Fresh or chilled sheep carcasses and half carcasses (excl. lamb)","Bahrain","","","13932.0","13656.5","1688003.25","69703.5231594465","0.0","0.0"
"2017","01","3052 505","61091000","-T-SHIRTS, SINGLETS AND OTHER VESTS, OF COTTON, KNITTED OR CROCHETED","France","49440.0","UN","7910.4","7416.0","1687657.39","69689.2413975364","0.0","0.0"
"2017","01","1000 100","61178000","-Other clothing accessories, knitted or crocheted, nes","Sudan","20.0","UN","3711.0","3711.0","1684057.49","69540.5890101541","0.0","0.0"
"2017","01","3052 505","64059000","-Other","Kenya","11616.0","2UN","5500.0","5400.0","1683931.08","69535.369101743","0.0","0.0"
"2017","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Italy","1418900.0","UN","5634.0","4182.0","1679855.9","69367.0907506741","0.0","0.0"
"2017","01","1000 100","07139000","Dried leguminous vegetables, shelled, nes","Malaysia","","","72288.0","72000.0","1677540.42","69271.4765308524","0.0","0.0"
"2017","01","1000 100","02042100","Fresh or chilled sheep carcasses and half carcasses (excl. lamb)","United Arab Emirates","","","14313.0","13966.11","1655286.96","68352.553795077","0.0","0.0"
"2017","01","1000 100","09103000","Turmeric (curcuma)","Iraq","","","75150.0","75000.0","1591163.0","65704.6525360389","0.0","0.0"
"2017","01","1000 100","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Germany","","","14920.0","14850.0","1588431.59","65591.8631203829","0.0","0.0"
"2017","01","3052 506","62042900","--WOMEN'S OR GIRLS' ENSEMBLES OF OTHER TEXTILES, NES","United States","6715.0","UN","8622.7","7454.0","1548241.66","63932.2811755427","0.0","0.0"
"2017","01","3052 505","62034200","--MEN'S OR BOYS' TROUSERS, BREECHES, ETC, OF COTTON","United Kingdom","36598.0","UN","13792.02","12751.69","1531453.76","63239.0504152059","0.0","0.0"
"2017","01","1000 100","07133900","Dried beans, shelled, nes","Indonesia","","","72144.0","72000.0","1526810.86","63047.3289314487","0.0","0.0"
"2017","01","1000 100","19059020","---Fresh Injera","Sweden","","","49945.0","45104.0","1517675.65","62670.104348616","0.0","0.0"
"2017","01","1000 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","China","","","3975.0","3797.0","1517069.35","62645.0681135901","0.0","0.0"
"2017","01","1000 100","12072900","-OTHER","Netherlands","","","76152.0","76000.0","1501459.57","62000.4860242228","0.0","0.0"
"2017","01","1000 100","07139000","Dried leguminous vegetables, shelled, nes","Turkey","","","120240.0","120000.0","1500239.4","61950.1009625509","0.0","0.0"
"2017","01","1000 100","04090000","Natural honey","Norway","","","21464.0","20067.0","1500067.04","61942.9836188777","0.0","0.0"
"2017","01","1000 100","23064900","--other","India","","","312624.0","312000.0","1487834.71","61437.8681829631","0.0","0.0"
"2017","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Spain","","","10935.0","10800.0","1479322.19","61086.3566352423","0.0","0.0"
"2017","01","1000 100","08051000","Oranges, fresh or dried","Djibouti","","","188505.0","183352.0","1414903.68","58426.2923825923","0.0","0.0"
"2017","01","1000 100","07129090","---Other vegetables","Russian Federation","","","32899.2","20220.0","1403976.89","57975.0872324699","0.0","0.0"
"2017","01","1071 100","85481000","-WASTE/SCRAP OF PRIMARY CELLS/BATTERIES/ACCUM;SPENT PRIMARY CELLS,BATTERIES","Somalia","","","615410.0","615410.0","1395897.58","57641.4644318637","0.0","0.0"
"2017","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Canada","","","19440.0","19200.0","1392002.9","57480.6395533698","0.0","0.0"
"2017","01","3052 505","52051200","UNCOMBED SINGLE COTTON YARN, WITH >=85% COTTON, NPRS, >14MN BUT <=43MN","China","","","34628.6","33764.0","1370061.34","56574.5962530299","0.0","0.0"
"2017","01","1000 100","12074090","--OTHER","Japan","","","57131.0","57000.0","1366021.35","56407.7710194121","0.0","0.0"
"2017","01","1000 100","71031000","-Unworked or simply sawn or roughly shaped","Israel","","","5.44","5.0","1362486.0","56261.7841259616","0.0","0.0"
"2017","01","1071 100","06031100","--Roses","United States","","","17621.0","15506.48","1359869.15","56153.7252910158","0.0","0.0"
"2017","01","1000 100","12074090","--OTHER","Netherlands","","","38334.0","38000.0","1357818.02","56069.0270018045","0.0","0.0"
"2017","01","1000 100","08101000","Strawberries, fresh","Ireland","","","32200.0","22482.0","1345578.62","55563.6196210085","0.0","0.0"
"2017","01","1000 100","68041000","-Millstones and grindstones for milling, grinding or pulping","Denmark","","","63233.0","60948.0","1331680.81","54989.7307252373","0.0","0.0"
"2017","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Jordan","","","18240.0","18000.0","1288842.03","53220.7685541915","0.0","0.0"
"2017","01","1071 100","01042000","LIVE GOATS","Saudi Arabia","934.0","UN","28020.0","28020.0","1270981.59","52483.2488881731","0.0","0.0"
"2017","01","1000 100","01041000","LIVE SHEEP","Djibouti","800.0","UN","20000.0","20000.0","1270469.2","52462.09052356","0.0","0.0"
"2017","01","1000 100","09109900","Other spices, nes","Indonesia","","","28112.0","28000.0","1263383.42","52169.4940310279","0.0","0.0"
"2017","01","3052 505","63041900","--other","Norway","13310.0","M2","13069.9","10509.6","1262085.17","52115.8847746821","0.0","0.0"
"2017","01","1000 100","02062900","Frozen edible bovine offal (excl. tongues and livers)","Viet Nam","","","55978.0","54678.0","1239315.13","51175.6306546255","0.0","0.0"
"2017","01","1000 100","12011000","-SEED","China","","","132264.0","132000.0","1230196.3","50799.082458944","0.0","0.0"
"2017","01","3052 505","64051000","-FOOTWEAR, NES, WITH LEATHER OR COMPOSITION LEATHER UPPERS","Taiwan, Province of China","3700.0","2UN","2988.36","1681.77","1229976.45","50790.0040880542","0.0","0.0"
"2017","01","1000 100","71031000","-Unworked or simply sawn or roughly shaped","Zambia","","","7.2","6.75","1221582.6","50443.3928372335","0.0","0.0"
"2017","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Israel","","","19440.0","19200.0","1209602.52","49948.6936808592","0.0","0.0"
"2017","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","India","","","19440.0","19200.0","1201494.65","49613.8915385537","0.0","0.0"
"2017","01","1000 100","22030000","BEER MADE FROM MALT","South Sudan","83328.0","LTR","110313.0","54530.0","1197067.66","49431.0857293873","0.0","0.0"
"2017","01","1071 100","06031100","--Roses","Italy","","","15348.0","13506.24","1194506.59","49325.3302445813","0.0","0.0"
"2017","01","1000 100","19059020","---Fresh Injera","Norway","","","22246.0","19271.0","1186431.3","48991.8734437521","0.0","0.0"
"2017","01","3052 505","61091000","-T-SHIRTS, SINGLETS AND OTHER VESTS, OF COTTON, KNITTED OR CROCHETED","Japan","31500.0","UN","4987.5","4462.5","1181438.52","48785.7041983078","0.0","0.0"
"2017","01","3052 505","64011000","-WATERPROOF FOOTWEAR INCORPORATING A PROTECTIVE METAL TOE-CAP...","Italy","6400.0","2UN","7264.0","6400.0","1160134.97","47906.0065491454","0.0","0.0"
"2017","01","1000 100","07135000","Dried broad beans and horse beans, shelled","Djibouti","","","65006.0","64220.0","1138291.61","47004.0182682342","0.0","0.0"
"2017","01","1000 100","19041000","Prepared foods obtained by the swelling or roasting of cereals","United States","","","12174.0","9458.5","1134069.06","46829.654497479","0.0","0.0"
"2017","01","1000 505","05040000","FRESH,FROZEN,SALTED,DRIED..,GUTS/BLADDERS/STOMACHS OF ANIMALS (EXCL.FISH)","Viet Nam","","","28500.0","28000.0","1132861.0","46779.7694998121","0.0","0.0"
"2017","01","1000 100","12072900","-OTHER","Belgium","","","57144.0","57000.0","1126094.67","46500.364208466","0.0","0.0"
"2017","01","1000 100","34060000","Candles, tapers and the like","Sudan","","","20010.0","18969.48","1125179.55","46462.5757219132","0.0","0.0"
"2017","01","1000 100","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","United Kingdom","","","24448.85","17593.5","1124780.55","46446.0996246423","0.0","0.0"
"2017","01","1000 100","02045000","Fresh, chilled or frozen goat meat","Bahrain","","","8500.0","8326.5","1119700.14","46236.3118318199","0.0","0.0"
"2017","01","1000 100","09103000","Turmeric (curcuma)","Morocco","","","50100.0","50000.0","1113814.1","45993.2567752272","0.0","0.0"
"2017","01","1000 100","09041200","Pepper, crushed or ground","South Africa","","","16366.0","16050.0","1107346.11","45726.1709797703","0.0","0.0"
"2017","01","1000 100","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","Netherlands","","","26685.85","19295.0","1099855.55","45416.859713671","0.0","0.0"
