"Year","Month","CPC","HS Code","HS Description","Destination","Quantity","Sup. Unit","Gross Wt. (Kg)","Net.Wt. (Kg)","FOB Value (ETB)","FOB Value (USD)"
"2018","01","1000 100","07129090","---Other vegetables","Nigeria","","","3491.3","2967.64","2854745.72","103848.586551229"
"2018","01","3052 505","42022110","---hand made hand bags with outer surface of leather or composition leather.","United States","6198.0","UN","2035.45","1775.68","2842630.81","103407.876098147"
"2018","01","1000 100","09093100","--NEITHER CRUSHED NOR GROUND","Egypt","","","58056.0","58000.0","2838882.53","103271.522945125"
"2018","01","3052 505","61031000"," - Men's or boys' suits","United States","96864.0","UN","31193.29","28549.33","2829264.27","102921.634442242"
"2018","01","3052 506","61082200","--WOMEN'S OR GIRLS' BRIEFS, ETC, OF MAN-MADE FIBRES, KNITTED OR CROCHETED","United States","100085.0","UN","15177.23","12643.73","2785235.75","101319.985812765"
"2018","01","3052 505","52094200","--Denim","United Arab Emirates","","","70440.68","69793.54","2772584.01","100859.746812419"
"2018","01","1000 100","02042100","Fresh or chilled sheep carcasses and half carcasses (excl. lamb)","Saudi Arabia","","","18090.0","17809.3","2766857.43","100651.427999782"
"2018","01","1071 100","07135000","Dried broad beans and horse beans, shelled","Sudan","","","200400.0","200000.0","2748206.0","99972.9351206824"
"2018","01","3052 505","61112000","-Babies' garments, etc, of cotton, knitted or crocheted","Germany","321648.0","UN","23248.35","20539.48","2743159.43","99789.353389476"
"2018","01","1071 100","07061000","Carrots and turnips, fresh or chilled","Somalia","","","503250.0","497845.0","2733999.81","99456.1490751014"
"2018","01","3052 506","62046200","WOMEN'S OR GIRLS' TROUSERS, BREECHES, ETC, OF COTTON.","United States","156900.0","UN","53666.65","48997.15","2733516.27","99438.5590861965"
"2018","01","1000 100","02045000","Fresh, chilled or frozen goat meat","Bahrain","","","17687.0","17457.0","2712096.74","98659.369577475"
"2018","01","1000 100","07019000","Other potatoes, fresh or chilled","Djibouti","","","990200.0","979780.0","2708818.65","98540.1207733862"
"2018","01","1000 100","02045000","Fresh, chilled or frozen goat meat","Bangladesh","","","18100.0","18000.0","2696150.97","98079.3019152767"
"2018","01","1000 100","07132000","Dried chickpeas, shelled","United Arab Emirates","","","120480.0","120000.0","2638435.2","95979.744993543"
"2018","01","3052 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","India","","","4969.0","4598.0","2636317.15","95902.695574674"
"2018","01","1000 100","07129090","---Other vegetables","Bangladesh","","","3211.3","2729.58","2625907.97","95524.0353589552"
"2018","01","1000 100","01022910","---OX","Yemen","171.0","UN","53400.0","53400.0","2595159.83","94405.4940977464"
"2018","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Georgia","","","168585.6","168000.0","2589561.26","94201.8319722076"
"2018","01","1000 100","06021000","UNROOTED CUTTINGS AND SLIPS","Germany","1528700.0","UN","4762.0","3108.0","2572751.2","93590.3235780935"
"2018","01","1071 100","07133300","Dried kidney beans, incl. white pea beans, shelled","India","","","120400.0","120000.0","2555602.79","92966.5068480693"
"2018","01","1000 100","12011000","-SEED","India","","","220440.0","220000.0","2509261.81","91280.7366449008"
"2018","01","1000 100","12079990","--OTHER","Yemen","","","76152.0","76000.0","2506896.48","91194.6917914113"
"2018","01","3052 505","62046300","WOMEN'S OR GIRLS' TROUSERS, BREECHES, ETC, OF SYNTHETIC FIBRES.","Germany","5201.0","UN","1936.07","1745.17","2496957.01","90833.1184634133"
"2018","01","1000 100","07139000","Dried leguminous vegetables, shelled, nes","United Arab Emirates","","","120240.0","120000.0","2474199.0","90005.2383637389"
"2018","01","3052 505","52094200","--Denim","Syrian Arab Republic","","","44614.28","43933.37","2471546.31","89908.7400643882"
"2018","01","3052 505","62034300","--MEN'S OR BOYS' TROUSERS, BREECHES OF SYNTHETIC FIBRES","Germany","4784.0","UN","1878.88","1686.88","2451207.8","89168.8753887848"
"2018","01","1000 100","07081000","Peas, fresh or chilled","Belgium","","","35115.0","28369.63","2420441.28","88049.6655086488"
"2018","01","1000 100","12079990","--OTHER","Saudi Arabia","","","76185.5","76025.0","2402472.72","87396.0137507048"
"2018","01","1000 100","06031100","--Roses","Saudi Arabia","","","25054.5","22019.13","2372851.68","86318.4735990105"
"2018","01","1000 100","41139000","-OTHER","China","","","11726.5","11606.9","2346883.91","85373.8303715964"
"2018","01","3052 506","62042900","--WOMEN'S OR GIRLS' ENSEMBLES OF OTHER TEXTILES, NES","United States","17265.0","UN","5795.69","4801.53","2346497.17","85359.7617272049"
"2018","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Pakistan","","","120240.0","120000.0","2341261.92","85169.3162843995"
"2018","01","1000 100","01041000","LIVE SHEEP","Yemen","1366.0","UN","32350.0","32350.0","2308584.18","83980.5809490897"
"2018","01","3052 505","61099000","-T-SHIRTS, SINGLETS, ETC, OF OTHER TEXTILES, NES, KNITTED OR CROCHETED","United States","38579.0","UN","8668.85","7929.99","2299663.87","83656.0821404536"
"2018","01","1000 100","12119000","Other plants or parts, of a kind used in perfumery, pharmacy...etc, nes","United Kingdom","","","30726.61","20418.45","2299636.44","83655.0843049164"
"2018","01","3052 506","62071100","MEN'S OR BOYS' UNDERPANTS AND BRIEFS OF COTTON.","United States","14700.0","UN","6671.02","6163.18","2296745.98","83549.9365212172"
"2018","01","1000 100","08101000","Strawberries, fresh","Netherlands","","","28820.0","19770.0","2295658.33","83510.3705051019"
"2018","01","1071 100","06031100","--Roses","United States","","","24383.5","21461.88","2279391.71","82918.631113698"
"2018","01","1000 100","71031000","-Unworked or simply sawn or roughly shaped","Hong Kong","","","75.65","66.58","2278872.37","82899.7388093636"
"2018","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","New Zealand","","","19456.0","19200.0","2269121.44","82545.024100111"
"2018","01","1000 100","07129090","---Other vegetables","Cambodia","","","2760.2","2346.2","2256802.96","82096.9082740683"
"2018","01","1000 100","59039000","-other","South Africa","150110.0","M","27715.0","27715.0","2226519.9","80995.285472635"
"2018","01","1000 100","62034200","--MEN'S OR BOYS' TROUSERS, BREECHES, ETC, OF COTTON","Netherlands","100000.0","UN","11250.0","10000.0","2226147.65","80981.7439385947"
"2018","01","3052 505","62034200","--MEN'S OR BOYS' TROUSERS, BREECHES, ETC, OF COTTON","Italy","4297.0","UN","1684.08","1480.68","2175866.4","79152.6364611943"
"2018","01","1000 100","71031000","-Unworked or simply sawn or roughly shaped","Thailand","","","19.65","17.38","2145105.02","78033.6135615417"
"2018","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Greece","","","12128.34","11920.0","2142149.93","77926.1146983394"
"2018","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Israel","","","19456.0","19200.0","2117846.71","77042.0236817694"
"2018","01","1000 100","19059020","---Fresh Injera","Sweden","","","59632.0","53945.0","2113456.2","76882.3077902472"
"2018","01","1000 100","54076900"," -- Other","Pakistan","96215.0","M","22097.0","21676.0","2087323.8","75931.6757307336"
"2018","01","1071 100","06031100","--Roses","Korea, Republic of","","","21770.0","19155.6","2070629.7","75324.3856745303"
"2018","01","1000 100","81121900","..OTHER ARTICLES OF BERILIUM;NES.chromium","China","","","50200.0","50000.0","2060535.0","74957.1654631768"
"2018","01","1071 100","08039000","-OTHER","Somalia","","","308791.0","304492.32","2034246.2","74000.8439586024"
"2018","01","3052 505","64059000","-Other","Kenya","11616.0","2UN","5500.0","5400.0","2032502.06","73937.3964604667"
"2018","01","3052 505","62046200","WOMEN'S OR GIRLS' TROUSERS, BREECHES, ETC, OF COTTON.","Italy","4792.0","UN","1378.12","1217.92","2025016.69","73665.0972189381"
"2018","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","Italy","1224000.0","UN","4616.0","3312.0","2017711.5","73399.3524800378"
"2018","01","1000 100","02042100","Fresh or chilled sheep carcasses and half carcasses (excl. lamb)","Bahrain","","","13715.0","13562.0","1988707.29","72344.2510776842"
"2018","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Syrian Arab Republic","","","96384.0","96000.0","1979359.2","72004.1906909911"
"2018","01","1000 100","07129090","---Other vegetables","Russian Federation","","","31369.1","20934.0","1974657.99","71833.1723021517"
"2018","01","1000 100","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Hong Kong","","","3645.1","3585.1","1971743.06","71727.1343603921"
"2018","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Croatia","","","96211.2","96000.0","1960885.18","71332.1515487732"
"2018","01","1071 100","25232100","--White cement,whether or not artificially coloured","Kenya","","","1000050.0","1000000.0","1951051.6","70974.4302369996"
"2018","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Spain","","","19440.0","19200.0","1949117.34","70904.0666436276"
"2018","01","1000 100","07133300","Dried kidney beans, incl. white pea beans, shelled","Puerto Rico","","","80160.0","80000.0","1943944.28","70715.8835191619"
"2018","01","1000 101","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","United Kingdom","","","19440.0","19200.0","1920025.98","69845.7949398861"
"2018","01","1000 100","06031900","--Other cut flowers","Saudi Arabia","","","19320.2","16646.03","1862660.14","67758.9676058131"
"2018","01","1000 100","07133100","Dried beans, shelled","United Arab Emirates","","","95390.4","95200.0","1831513.76","66625.9393586642"
"2018","01","1000 100","19059020","---Fresh Injera","Norway","","","27725.0","24670.0","1821740.15","66270.3996071227"
"2018","01","1071 100","06031100","--Roses","Belgium","","","19079.5","16789.96","1813070.88","65955.0330126048"
"2018","01","3052 505","42022190","---Other","United States","3100.0","UN","3209.0","2889.0","1789590.01","65100.8570545117"
"2018","01","1000 100","12074090","--OTHER","Thailand","","","38121.6","38000.0","1775447.02","64586.3700685716"
"2018","01","3052 505","41139000","-OTHER","Hong Kong","","","5128.0","4985.0","1768967.08","64350.6458829735"
"2018","01","1071 100","28415000","Other chromates and dichromates, nes; peroxochromates","China","","","301608.0","301608.0","1740440.66","63312.9252987504"
"2018","01","1000 100","07135000","Dried broad beans and horse beans, shelled","Djibouti","","","84283.0","83258.0","1733978.59","63077.8511795413"
"2018","01","1000 100","64042000","-FOOTWEAR WITH OUTER SOLES OF LEATHER OR COMPOSITION LEATHER","Kenya","11616.0","2UN","8700.0","8600.0","1683774.89","61251.5647792794"
"2018","01","3052 506","61062000","-WOMEN'S OR GIRLS' BLOUSES, ETC, OF MAN-MADE FIBRES, KNITTED OR CROCHETED","United States","45975.0","UN","7864.14","7266.89","1662668.21","60483.7559795558"
"2018","01","3052 505","62019300","--MEN'S OR BOYS' ANORAKS, WIND-CHEATERS, ETC, OF MAN-MADE FIBRES","Austria","755.0","UN","1677.32","1390.58","1638850.28","59617.3186125612"
"2018","01","3052 505","64029900","--Other","Netherlands","2788.0","2UN","1808.0","946.0","1619895.87","58927.8040706452"
"2018","01","3052 506","62033300","--MEN'S OR BOYS' JACKETS AND BLAZERS OF SYNTHETIC FIBRES","United States","8516.0","UN","5364.75","4447.55","1592256.07","57922.3365284927"
"2018","01","3052 505","61046200","--WOMEN'S OR GIRLS' TROUSERS, ETC, OF COTTON, KNITTED OR CROCHETED","United States","226822.0","UN","22166.37","18078.78","1573528.67","57241.0800487459"
"2018","01","1000 100","07129090","---Other vegetables","United Kingdom","","","35072.59","20061.55","1540478.68","56038.8031793958"
"2018","01","1000 100","07132000","Dried chickpeas, shelled","India","","","72144.0","72000.0","1533824.82","55796.7522144819"
"2018","01","1000 100","08031000","-PLANTAINS","Somalia","","","231000.0","210000.0","1525334.43","55487.8928318085"
"2018","01","1000 101","13019000","NATURAL GUMS,RESINS,GUM-RESINS,NATURAL OLEOR'INS/BALSAMS (EXCL. GUMARABIC)","Greece","","","15105.0","14985.0","1510814.63","54959.6984303098"
"2018","01","1000 100","12079910","---STERALIZED NIGER SEED/NUG","Netherlands","","","78249.0","78000.0","1490119.05","54206.8444315102"
"2018","01","3052 505","63029900","Toilet linen and kitchen linen of other textiles, nes","Germany","","","11424.0","10200.0","1467101.03","53369.5058113098"
"2018","01","3052 506","52104100","Coloured plain cotton weave, with <85% cotton, =<200g/m2","Kenya","","","14664.46","14166.08","1455614.47","52951.6531766675"
"2018","01","1000 100","19059020","---Fresh Injera","Canada","","","25972.0","24112.0","1454212.16","52900.6406082322"
"2018","01","1000 100","07032000","Garlic, fresh or chilled","Sudan","","","62280.0","62170.0","1452629.03","52843.0502555521"
"2018","01","1000 101","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","South Africa","","","19440.0","19200.0","1431291.95","52066.8600738464"
"2018","01","1000 100","08031000","-PLANTAINS","Djibouti","","","400900.0","399800.0","1426619.41","51896.8846286764"
"2018","01","1000 100","09041200","Pepper, crushed or ground","United States","","","9355.0","8221.0","1405810.89","51139.9221520944"
"2018","01","1071 100","06031100","--Roses","Italy","","","14938.0","13145.44","1399983.89","50927.9503082995"
"2018","01","1000 100","01041000","LIVE SHEEP","Djibouti","805.0","UN","20940.0","20940.0","1383009.27","50310.4556285127"
"2018","01","1000 505","05040000","FRESH,FROZEN,SALTED,DRIED..,GUTS/BLADDERS/STOMACHS OF ANIMALS (EXCL.FISH)","Taiwan, Province of China","","","29500.0","29000.0","1372810.81","49939.4608850652"
"2018","01","1000 100","08051000","Oranges, fresh or dried","Djibouti","","","152352.0","148145.0","1363463.71","49599.4365121228"
"2018","01","1000 100","39159000","-Waste, parings and scrap, of other plastics, nes","Italy","","","101780.0","100350.0","1361668.14","49534.1181178268"
"2018","01","3052 505","52094200","--Denim","Peru","","","22189.0","21873.0","1357951.75","49398.9250441078"
"2018","01","1000 100","19059020","---Fresh Injera","Bahrain","","","28385.0","26990.0","1352921.75","49215.9460885065"
"2018","01","3052 506","62046200","WOMEN'S OR GIRLS' TROUSERS, BREECHES, ETC, OF COTTON.","Italy","16575.0","UN","7207.09","6645.49","1313001.87","47763.7596173084"
"2018","01","3052 505","62046900","WOMEN'S OR GIRLS' TROUSERS, BREECHES, ETC, OF OTHER TEXTILES MATERIALS","United Kingdom","28067.0","UN","8494.14","7688.4","1296061.98","47147.5283289983"
"2018","01","3052 505","52094200","--Denim","United States","","","24011.0","23725.0","1288944.31","46888.6051037669"
"2018","01","1071 100","01041000","LIVE SHEEP","Yemen","800.0","UN","22400.0","22400.0","1285999.56","46781.4823841831"
"2018","01","1000 100","12079910","---STERALIZED NIGER SEED/NUG","United States","","","56688.0","56288.0","1268085.1","46129.7986503938"
"2018","01","3052 505","41120000","LEATHER PREPARED AFTER TANNING/CRUSTING INCLU.PARCHMENT DRESSED LEATHER..","Philippines","","","967.0","929.0","1265377.7","46031.3101365976"
"2018","01","3052 505","64059000","-Other","United Kingdom","3012.0","2UN","1657.84","1162.0","1255150.29","45659.2622637734"
"2018","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Egypt","","","19440.0","19200.0","1244772.5","45281.7439385947"
"2018","01","1000 100","22030000","BEER MADE FROM MALT","Djibouti","42602.0","LTR","85888.0","42954.0","1241800.45","45173.6281125521"
"2018","01","1071 100","06021000","UNROOTED CUTTINGS AND SLIPS","China","3477550.0","UN","6796.0","5559.0","1237589.08","45020.4288910311"
"2018","01","3052 505","64039900","--Other","Spain","2762.0","2UN","3314.0","2703.0","1217224.19","44279.6045762928"
"2018","01","1000 100","09011100","COFFEE, NOT ROASTED OR DECAFFEINATED","Lebanon","","","19440.0","19200.0","1209872.32","44012.1617344804"
"2018","01","1000 100","71179010","---IMITATION JEWELERY ;HAND MADE;NES","United States","","","236.99","228.24","1209751.38","44007.7622364903"
